HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id_0,Input.url_0,Input.label_0,Input.id_1,Input.url_1,Input.label_1,Input.id_2,Input.url_2,Input.label_2,Input.id_3,Input.url_3,Input.label_3,Input.id_4,Input.url_4,Input.label_4,Input.id_5,Input.url_5,Input.label_5,Input.id_6,Input.url_6,Input.label_6,Input.id_7,Input.url_7,Input.label_7,Input.id_8,Input.url_8,Input.label_8,Input.id_9,Input.url_9,Input.label_9,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,complete-time-5,complete-time-6,complete-time-7,complete-time-8,complete-time-9,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,Answer.label_5,Answer.label_6,Answer.label_7,Answer.label_8,Answer.label_9,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,is-correct_5,is-correct_6,is-correct_7,is-correct_8,is-correct_9,total-correct
3NSCTNUR2ZNK3UTV1V0N2JP9L0QA5I,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3OE22WJIGIOWX9OLHUAIOFSHNNYQU4,A36ZKMRJCHF2HX,Submitted,2021-01-12T02:01:23+00:00,2021-01-12T02:02:28+00:00,2021-01-19T02:02:28+00:00,,,,65,0% (0/0),0% (0/0),0% (0/0),427283,http://farm9.staticflickr.com/8240/8663315244_5623cab535_z.jpg,Handbag,439356,http://farm1.staticflickr.com/45/148866138_92cbcf993a_z.jpg,Clock,570280,http://farm8.staticflickr.com/7203/6900625459_e4b0087b71_z.jpg,Bottle,450666,http://farm2.staticflickr.com/1235/1488299164_e67c820806_z.jpg,Handbag,372620,http://farm3.staticflickr.com/2778/5834776787_030bf1d76c_z.jpg,Handbag,157397,http://farm4.staticflickr.com/3216/2889648855_22162f3b1c_z.jpg,Bottle,121659,http://farm4.staticflickr.com/3121/2820514330_e05f8f147a_z.jpg,Cutlery,268233,http://farm3.staticflickr.com/2067/2417715760_26676c1c26_z.jpg,Cutlery,40711,http://farm9.staticflickr.com/8030/8047000818_7229789111_z.jpg,Clock,375211,http://farm9.staticflickr.com/8023/7166898484_05a4d2aff4_z.jpg,None,,,2021-01-12T02:01:58.850Z,2021-01-12T02:02:03.842Z,2021-01-12T02:02:12.874Z,2021-01-12T02:01:50.867Z,2021-01-12T02:02:23.051Z,2021-01-12T02:02:14.635Z,2021-01-12T02:02:27.626Z,2021-01-12T02:02:09.210Z,2021-01-12T02:02:25.546Z,2021-01-12T02:02:19.308Z,2021-01-12T02:01:31.975Z,2021-01-12T02:01:38.229Z,Win32,en-US,Mon Jan 11 2021 21:01:31 GMT-0500 (Eastern Standard Time),2021-01-12T02:02:27.626Z,Handbag,Clock,Bottle,Handbag,None,Bottle,Cutlery,None,Clock,None,1,1,1,1,0,1,1,0,1,1,8
36AZSFEYZ406KYD2D0IW1S3EG6DBVL,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3Q5ZZ9ZEVOF96QYAUZLAUCF1U0H85R,AFO9MCOXXSYY7,Submitted,2021-01-12T01:35:37+00:00,2021-01-12T01:38:15+00:00,2021-01-19T01:38:15+00:00,,,,158,0% (0/0),0% (0/0),0% (0/0),476220,http://farm7.staticflickr.com/6173/6207941582_b69380c020_z.jpg,Bottle,122020,http://farm9.staticflickr.com/8217/8321095085_d797546f49_z.jpg,Cutlery,457834,http://farm8.staticflickr.com/7249/7416373152_752d421054_z.jpg,Handbag,57904,http://farm4.staticflickr.com/3093/2564907971_75e84fab4a_z.jpg,Cutlery,396116,http://farm4.staticflickr.com/3816/9493427364_c721df6f56_z.jpg,Clock,72984,http://farm4.staticflickr.com/3329/3579898625_3d8a83c40c_z.jpg,None,119505,http://farm3.staticflickr.com/2467/3596878907_723a234d72_z.jpg,Clock,402447,http://farm9.staticflickr.com/8124/8646364297_b0cf2b0b5e_z.jpg,Cutlery,379711,http://farm4.staticflickr.com/3350/3289652761_4a5e580016_z.jpg,Handbag,208779,http://farm1.staticflickr.com/128/338539543_8bac8ba6e5_z.jpg,Handbag,,,2021-01-12T01:37:06.205Z,2021-01-12T01:37:36.790Z,2021-01-12T01:38:06.648Z,2021-01-12T01:37:45.363Z,2021-01-12T01:36:36.895Z,2021-01-12T01:38:15.280Z,2021-01-12T01:38:09.611Z,2021-01-12T01:37:17.291Z,2021-01-12T01:37:27.056Z,2021-01-12T01:37:52.315Z,2021-01-12T01:35:38.393Z,2021-01-12T01:36:05.947Z,MacIntel,en-US,Mon Jan 11 2021 17:35:38 GMT-0800 (Pacific Standard Time),2021-01-12T01:38:15.280Z,Bottle,Cutlery,Handbag,Cutlery,Clock,Handbag,Clock,Cutlery,Handbag,None,1,1,1,1,1,0,1,1,1,0,8
3VW0145YLYCTCUH5N0UMCK3EXIAJMX,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,33FBRBDW6OZU5B7P998I8ILBMH28CY,A11WCFPJSR5VZP,Submitted,2021-01-12T01:23:05+00:00,2021-01-12T01:24:25+00:00,2021-01-19T01:24:25+00:00,,,,80,0% (0/0),0% (0/0),0% (0/0),473612,http://farm8.staticflickr.com/7298/9335725434_d90d8f311f_z.jpg,Cutlery,359574,http://farm9.staticflickr.com/8507/8493549315_9fa0684827_z.jpg,Bottle,408537,http://farm7.staticflickr.com/6127/5955829822_a9c39d80f9_z.jpg,Handbag,276233,http://farm3.staticflickr.com/2376/3534179463_de73bff15e_z.jpg,None,467705,http://farm8.staticflickr.com/7155/6577558365_9816df21a5_z.jpg,Bottle,27484,http://farm4.staticflickr.com/3709/9329700287_6d53c8225f_z.jpg,Handbag,102724,http://farm8.staticflickr.com/7235/7360932308_171b385341_z.jpg,None,221700,http://farm5.staticflickr.com/4125/5133242349_d5a6763666_z.jpg,None,265518,http://farm9.staticflickr.com/8402/8891082669_1e05af4d53_z.jpg,Cutlery,382203,http://farm9.staticflickr.com/8545/8614803234_0c98a27819_z.jpg,None,,,2021-01-12T01:24:16.386Z,2021-01-12T01:23:35.906Z,2021-01-12T01:23:53.279Z,2021-01-12T01:23:59.590Z,2021-01-12T01:23:31.048Z,2021-01-12T01:24:12.817Z,2021-01-12T01:23:21.440Z,2021-01-12T01:24:24.606Z,2021-01-12T01:24:06.929Z,2021-01-12T01:24:02.429Z,2021-01-12T01:23:06.515Z,2021-01-12T01:23:12.039Z,Win32,en-US,Mon Jan 11 2021 20:23:06 GMT-0500 (Eastern Standard Time),2021-01-12T01:24:24.606Z,Cutlery,None,Handbag,Handbag,Bottle,Handbag,None,None,Cutlery,Handbag,1,0,1,0,1,1,1,1,1,0,7
39KV3A5D1873QUT86O1BL3XBYCS7SQ,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3FUI0JHJPXYKRE504Z2LOY960IY334,A2CK0OXMPOR9LE,Submitted,2021-01-12T01:28:04+00:00,2021-01-12T01:30:36+00:00,2021-01-19T01:30:36+00:00,,,,152,0% (0/0),0% (0/0),0% (0/0),42427,http://farm1.staticflickr.com/141/373012160_8fc637c610_z.jpg,Bottle,63879,http://farm4.staticflickr.com/3004/2727611872_a9c818e566_z.jpg,Clock,103419,http://farm1.staticflickr.com/148/409025662_8b5840bd57_z.jpg,None,129492,http://farm1.staticflickr.com/186/436805170_a6de951acb_z.jpg,None,133515,http://farm8.staticflickr.com/7097/7296614344_37c3702607_z.jpg,Handbag,501247,http://farm9.staticflickr.com/8422/7831830462_b1b06ae543_z.jpg,Clock,341354,http://farm3.staticflickr.com/2713/4313769669_d2a7a105e3_z.jpg,None,302193,http://farm8.staticflickr.com/7199/6856229129_c3cf084c2e_z.jpg,Clock,515540,http://farm6.staticflickr.com/5034/5914339891_ca2448b3e6_z.jpg,Bottle,379313,http://farm9.staticflickr.com/8207/8287326379_8f65f54a9f_z.jpg,None,,,2021-01-12T01:30:19.203Z,2021-01-12T01:30:25.782Z,2021-01-12T01:30:31.845Z,2021-01-12T01:30:16.765Z,2021-01-12T01:30:34.216Z,2021-01-12T01:30:04.685Z,2021-01-12T01:30:12.897Z,2021-01-12T01:30:37.620Z,2021-01-12T01:30:24.430Z,2021-01-12T01:30:36.235Z,2021-01-12T01:30:00.176Z,2021-01-12T01:30:02.736Z,Win32,en-US,Mon Jan 11 2021 17:30:00 GMT-0800 (Pacific Standard Time),2021-01-12T01:30:37.620Z,None,Clock,None,None,None,Clock,Handbag,Clock,Bottle,None,0,1,1,1,0,1,0,1,1,1,7
3VI0PC2ZAYKI7H76HKO0VX0Y3G4OX5,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3JPSL1DZ5SZRF3XVVX1AKKLIB9GANM,ANUG05IDFTWF,Submitted,2021-01-12T01:22:37+00:00,2021-01-12T01:24:24+00:00,2021-01-19T01:24:24+00:00,,,,107,0% (0/0),0% (0/0),0% (0/0),26662,http://farm9.staticflickr.com/8186/8133325289_6e4d232920_z.jpg,Bottle,551986,http://farm3.staticflickr.com/2035/2239655271_3884364eb0_z.jpg,Bottle,155645,http://farm6.staticflickr.com/5265/5755191466_3b800c1344_z.jpg,Handbag,542255,http://farm9.staticflickr.com/8446/7890637282_d42e50ee46_z.jpg,None,203034,http://farm8.staticflickr.com/7113/7527569534_b99b407d92_z.jpg,Bottle,304905,http://farm5.staticflickr.com/4008/4386421460_15997de234_z.jpg,Bottle,139684,http://farm3.staticflickr.com/2793/4386321826_9830af09c5_z.jpg,None,502604,http://farm3.staticflickr.com/2231/2242578893_2755097ea3_z.jpg,Bottle,334941,http://farm6.staticflickr.com/5120/5894608216_4d273fb11b_z.jpg,Handbag,538092,http://farm9.staticflickr.com/8054/8140392549_51fb31f78c_z.jpg,Bottle,,,2021-01-12T01:24:14.735Z,2021-01-12T01:24:17.987Z,2021-01-12T01:23:58.992Z,2021-01-12T01:24:10.769Z,2021-01-12T01:23:37.701Z,2021-01-12T01:23:47.932Z,2021-01-12T01:24:21.626Z,2021-01-12T01:23:42.423Z,2021-01-12T01:24:01.931Z,2021-01-12T01:23:54.721Z,2021-01-12T01:22:43.258Z,2021-01-12T01:23:24.766Z,Win32,en-US,Mon Jan 11 2021 19:22:43 GMT-0600 (Central Standard Time),2021-01-12T01:24:21.626Z,None,None,None,None,None,None,None,None,None,None,0,0,0,1,0,0,1,0,0,0,2
3D0LPO3EABZ77MXGMGA2EB775MYOYB,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,37C0GNLMHF3H6PUFGQ6V8A721MQD6J,A1N04FX8AHYPBU,Submitted,2021-01-12T01:46:18+00:00,2021-01-12T01:47:29+00:00,2021-01-19T01:47:29+00:00,,,,71,0% (0/0),0% (0/0),0% (0/0),73702,http://farm4.staticflickr.com/3505/4642705943_5bbb3deb34_z.jpg,Handbag,355736,http://farm9.staticflickr.com/8430/7677448236_3a2364cc93_z.jpg,Bottle,250645,http://farm7.staticflickr.com/6221/6371431887_61a5545a80_z.jpg,Handbag,244293,http://farm1.staticflickr.com/144/337884754_2607bdbe45_z.jpg,None,367442,http://farm8.staticflickr.com/7257/6850389282_a7dddaa165_z.jpg,Clock,204759,http://farm6.staticflickr.com/5246/5311303621_fab985cf67_z.jpg,Clock,448983,http://farm4.staticflickr.com/3366/3418031808_0cfc037259_z.jpg,Clock,368729,http://farm7.staticflickr.com/6196/6160633417_e36a01c3c3_z.jpg,Cutlery,235403,http://farm6.staticflickr.com/5220/5466338461_4494575575_z.jpg,Cutlery,443701,http://farm3.staticflickr.com/2321/2156070826_1e6cdc5994_z.jpg,Cutlery,,,2021-01-12T01:47:04.106Z,2021-01-12T01:47:06.689Z,2021-01-12T01:47:20.993Z,2021-01-12T01:47:22.969Z,2021-01-12T01:47:13.510Z,2021-01-12T01:47:18.227Z,2021-01-12T01:47:24.385Z,2021-01-12T01:47:27.833Z,2021-01-12T01:47:10.288Z,2021-01-12T01:47:16.009Z,2021-01-12T01:46:57.058Z,2021-01-12T01:47:01.566Z,Win32,en-US,Mon Jan 11 2021 17:46:57 GMT-0800 (Pacific Standard Time),2021-01-12T01:47:27.833Z,Clock,Cutlery,Bottle,Clock,Clock,Cutlery,Clock,Cutlery,Cutlery,Cutlery,0,0,0,0,1,0,1,1,1,1,5
3LG268AV386CYU85E7FC13KWYXDERV,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3LRLIPTPEQ9Q7XCSYK9USS4EHEBAKH,A2B2HQHFBYLTXU,Submitted,2021-01-12T01:22:25+00:00,2021-01-12T01:24:25+00:00,2021-01-19T01:24:25+00:00,,,,120,0% (0/0),0% (0/0),0% (0/0),361238,http://farm5.staticflickr.com/4148/4840284784_212c1c61c3_z.jpg,None,353012,http://farm9.staticflickr.com/8010/7436421786_40bbd61d6e_z.jpg,Cutlery,358020,http://farm8.staticflickr.com/7221/7363684080_415f5d20b6_z.jpg,Clock,30438,http://farm3.staticflickr.com/2704/4443762136_8806290f14_z.jpg,Bottle,359851,http://farm1.staticflickr.com/55/132855798_cc44c849ac_z.jpg,None,366782,http://farm4.staticflickr.com/3306/5810803534_e0bd6beb1c_z.jpg,Clock,334244,http://farm9.staticflickr.com/8474/8372496076_5d10a4636c_z.jpg,Clock,449454,http://farm8.staticflickr.com/7160/6774372697_d96e5500ff_z.jpg,Clock,299190,http://farm4.staticflickr.com/3085/2629305445_5f5884af11_z.jpg,Cutlery,141993,http://farm4.staticflickr.com/3053/2474991583_2bfb65e7cf_z.jpg,Clock,,,2021-01-12T01:24:15.686Z,2021-01-12T01:23:59.131Z,2021-01-12T01:24:02.561Z,2021-01-12T01:23:41.675Z,2021-01-12T01:23:13.366Z,2021-01-12T01:23:53.329Z,2021-01-12T01:23:45.041Z,2021-01-12T01:24:23.475Z,2021-01-12T01:24:27.798Z,2021-01-12T01:24:18.542Z,2021-01-12T01:22:31.164Z,2021-01-12T01:22:55.085Z,Win32,en-US,Mon Jan 11 2021 19:22:31 GMT-0600 (Central Standard Time),2021-01-12T01:24:27.798Z,None,Cutlery,Clock,None,Handbag,None,Clock,None,Cutlery,Clock,1,1,1,0,0,0,1,0,1,1,6
351S7I5UG9WZUC25Z19MPZSE28KJNX,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:54+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:54+00:00,,,3VZLGYJEYLAXS5J79V4IZF3PM8XXZU,A1BLGHVHEUTGIJ,Submitted,2021-01-12T01:25:00+00:00,2021-01-12T01:26:03+00:00,2021-01-19T01:26:03+00:00,,,,63,0% (0/0),0% (0/0),0% (0/0),101411,http://farm9.staticflickr.com/8167/7593016914_990bb9772d_z.jpg,None,419211,http://farm3.staticflickr.com/2180/2126999904_8086784855_z.jpg,Clock,541580,http://farm1.staticflickr.com/85/237700426_dd6663b06b_z.jpg,Clock,381828,http://farm4.staticflickr.com/3087/2637455203_a1d0fa0729_z.jpg,Handbag,178299,http://farm5.staticflickr.com/4081/4795564569_56d13caed9_z.jpg,Bottle,581482,http://farm6.staticflickr.com/5455/9400924184_7fd832cd55_z.jpg,Clock,398554,http://farm3.staticflickr.com/2606/3947655888_762bc26800_z.jpg,Bottle,530047,http://farm1.staticflickr.com/2/1483339_5d33e3ca34_z.jpg,None,100485,http://farm9.staticflickr.com/8541/8669667227_606cc6623f_z.jpg,Bottle,458804,http://farm4.staticflickr.com/3722/9823910054_1c6e5cb6a9_z.jpg,None,,,2021-01-12T01:25:39.844Z,2021-01-12T01:25:35.545Z,2021-01-12T01:25:57.535Z,2021-01-12T01:26:01.115Z,2021-01-12T01:25:32.196Z,2021-01-12T01:25:50.775Z,2021-01-12T01:25:48.705Z,2021-01-12T01:25:55.515Z,2021-01-12T01:25:41.765Z,2021-01-12T01:25:27.764Z,2021-01-12T01:25:11.259Z,2021-01-12T01:25:18.701Z,Win32,en-US,Mon Jan 11 2021 19:25:11 GMT-0600 (Central Standard Time),2021-01-12T01:26:01.115Z,None,Clock,Clock,Handbag,None,Clock,None,None,None,None,1,1,1,1,0,1,0,1,0,1,7
3QGHA0EA0J0JZND73ANSNUMSNFFBWV,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:54+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:54+00:00,,,3AAJC4I4FGSWXLEISRPH86VABAKJZU,A14A5PT5LISHA3,Submitted,2021-01-12T01:46:53+00:00,2021-01-12T01:48:10+00:00,2021-01-19T01:48:10+00:00,,,,77,0% (0/0),0% (0/0),0% (0/0),156710,http://farm9.staticflickr.com/8006/7709195900_c4908e1258_z.jpg,Clock,539041,http://farm3.staticflickr.com/2306/5820587263_72d25d9f3a_z.jpg,Bottle,116131,http://farm1.staticflickr.com/106/297377685_8b847d2244_z.jpg,Bottle,50794,http://farm9.staticflickr.com/8517/8355534951_14dc48972d_z.jpg,None,50965,http://farm9.staticflickr.com/8535/8696894358_faa500bf9c_z.jpg,Clock,91595,http://farm2.staticflickr.com/1019/1429334357_3b3e8210fa_z.jpg,Bottle,139270,http://farm4.staticflickr.com/3220/2828349232_4b16729d91_z.jpg,Cutlery,378299,http://farm9.staticflickr.com/8458/8030533634_0ea48b8529_z.jpg,Clock,508481,http://farm3.staticflickr.com/2041/2519707896_5f1b7cc957_z.jpg,Bottle,98973,http://farm1.staticflickr.com/195/468834598_843bab1e17_z.jpg,Bottle,,,2021-01-12T01:47:41.392Z,2021-01-12T01:48:00.986Z,2021-01-12T01:48:10.519Z,2021-01-12T01:47:44.429Z,2021-01-12T01:48:14.040Z,2021-01-12T01:47:49.941Z,2021-01-12T01:47:57.564Z,2021-01-12T01:47:47.038Z,2021-01-12T01:47:34.376Z,2021-01-12T01:47:38.050Z,2021-01-12T01:46:59.080Z,2021-01-12T01:47:23.344Z,Win32,en-US,Mon Jan 11 2021 17:46:59 GMT-0800 (Pacific Standard Time),2021-01-12T01:48:14.040Z,Clock,Bottle,Bottle,None,Clock,None,None,Clock,None,None,1,1,1,1,1,0,0,1,0,0,6
3FBEFUUYRK5GMYT96EASUP39HV1A6Y,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:54+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:54+00:00,,,3UXUOQ9OKEX2CI58FQKLONZSBUBA7B,ANBWJZYU2A68T,Submitted,2021-01-12T01:21:21+00:00,2021-01-12T01:23:51+00:00,2021-01-19T01:23:51+00:00,,,,150,0% (0/0),0% (0/0),0% (0/0),377090,http://farm3.staticflickr.com/2661/3922190128_9f3f0667df_z.jpg,Clock,236386,http://farm4.staticflickr.com/3344/3240548364_0333d08a27_z.jpg,Bottle,427750,http://farm6.staticflickr.com/5238/5889258766_4d35c080a3_z.jpg,Bottle,24765,http://farm1.staticflickr.com/24/60367106_5f6603931d_z.jpg,Clock,489550,http://farm3.staticflickr.com/2654/4037135723_26f6ca2301_z.jpg,Cutlery,76978,http://farm9.staticflickr.com/8031/7974746455_43106d3b34_z.jpg,Cutlery,253873,http://farm7.staticflickr.com/6102/6289640096_c8eef9790c_z.jpg,Bottle,81826,http://farm1.staticflickr.com/184/372164005_fffa39ebdf_z.jpg,Bottle,57249,http://farm3.staticflickr.com/2169/2206872408_2ac3615c92_z.jpg,Bottle,483564,http://farm2.staticflickr.com/1203/1120457623_7beb87b407_z.jpg,Clock,,,2021-01-12T01:23:37.581Z,2021-01-12T01:23:21.185Z,2021-01-12T01:23:43.681Z,2021-01-12T01:23:50.369Z,2021-01-12T01:23:05.538Z,2021-01-12T01:22:08.135Z,2021-01-12T01:22:36.452Z,2021-01-12T01:22:19.321Z,2021-01-12T01:22:48.627Z,2021-01-12T01:23:27.551Z,2021-01-12T01:21:25.570Z,2021-01-12T01:21:43.078Z,MacIntel,en-US,Mon Jan 11 2021 20:21:25 GMT-0500 (Eastern Standard Time),2021-01-12T01:23:50.369Z,None,Handbag,Cutlery,None,Cutlery,Handbag,Cutlery,Bottle,None,Clock,0,0,0,0,1,0,0,1,0,1,3
3ATYLI1PRT2HCX2H0G9Z4OSJSIPJOC,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:54+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:54+00:00,,,3I02618YA06BXXN6HHVTOA27IR9PU9,A1SMVF4MXT0RIH,Submitted,2021-01-12T01:26:20+00:00,2021-01-12T01:27:43+00:00,2021-01-19T01:27:43+00:00,,,,83,0% (0/0),0% (0/0),0% (0/0),516786,http://farm1.staticflickr.com/246/524504225_1ad301684f_z.jpg,None,15617,http://farm2.staticflickr.com/1335/981064340_eadd7bf70e_z.jpg,Bottle,312850,http://farm6.staticflickr.com/5334/7154231736_cae9244a5d_z.jpg,Bottle,214733,http://farm5.staticflickr.com/4136/4865505222_3b8055de67_z.jpg,None,86552,http://farm9.staticflickr.com/8084/8316638498_75602af083_z.jpg,Clock,488683,http://farm9.staticflickr.com/8028/7139297765_4c8106ceb5_z.jpg,Handbag,408253,http://farm7.staticflickr.com/6193/6120965585_fdf69230e7_z.jpg,Handbag,347655,http://farm5.staticflickr.com/4017/4718105770_d1e72bc752_z.jpg,Cutlery,411690,http://farm1.staticflickr.com/11/12249047_8160f51db2_z.jpg,None,500940,http://farm5.staticflickr.com/4132/5008204315_8e185f7989_z.jpg,Clock,,,2021-01-12T01:27:24.784Z,2021-01-12T01:27:17.957Z,2021-01-12T01:27:32.318Z,2021-01-12T01:26:55.128Z,2021-01-12T01:26:50.760Z,2021-01-12T01:27:28.458Z,2021-01-12T01:26:45.914Z,2021-01-12T01:27:08.184Z,2021-01-12T01:26:41.206Z,2021-01-12T01:27:43.221Z,2021-01-12T01:26:21.336Z,2021-01-12T01:26:28.706Z,Win32,en-US,Mon Jan 11 2021 20:26:21 GMT-0500 (Eastern Standard Time),2021-01-12T01:27:43.221Z,None,None,None,None,Clock,None,Handbag,Cutlery,Handbag,Clock,1,0,0,1,1,0,1,1,0,1,6
32ZCLEW0BZKZXXEIFGMETOX92NLJPT,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:54+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:54+00:00,,,3H8DHMCCW9BO54F4IU0WITCK2H8DKM,A2VZYHQBVWJFSL,Submitted,2021-01-12T01:26:08+00:00,2021-01-12T01:28:51+00:00,2021-01-19T01:28:51+00:00,,,,163,0% (0/0),0% (0/0),0% (0/0),114726,http://farm1.staticflickr.com/39/105367440_d495244a2e_z.jpg,None,578950,http://farm1.staticflickr.com/184/465295167_8db36d14d5_z.jpg,Cutlery,201004,http://farm8.staticflickr.com/7397/9090320234_c097dfa55e_z.jpg,Clock,449238,http://farm5.staticflickr.com/4077/4797639578_341fce4371_z.jpg,Bottle,284445,http://farm6.staticflickr.com/5247/5327232397_160df9c196_z.jpg,None,48711,http://farm2.staticflickr.com/1111/1030766844_c749132457_z.jpg,Clock,474827,http://farm9.staticflickr.com/8221/8326576355_5a72f7f5df_z.jpg,Clock,267851,http://farm4.staticflickr.com/3168/5817255985_16cd40c019_z.jpg,Handbag,286138,http://farm8.staticflickr.com/7035/6412249435_18fd368b09_z.jpg,None,8920,http://farm6.staticflickr.com/5207/5321693029_0c7c394d53_z.jpg,Clock,,,2021-01-12T01:27:43.020Z,2021-01-12T01:27:13.281Z,2021-01-12T01:28:35.210Z,2021-01-12T01:28:50.845Z,2021-01-12T01:27:00.887Z,2021-01-12T01:28:45.965Z,2021-01-12T01:28:39.734Z,2021-01-12T01:27:27.527Z,2021-01-12T01:26:46.516Z,2021-01-12T01:27:08.560Z,2021-01-12T01:26:10.040Z,2021-01-12T01:26:17.773Z,Win32,en-US,Mon Jan 11 2021 20:26:10 GMT-0500 (Eastern Standard Time),2021-01-12T01:28:50.845Z,None,Cutlery,None,Bottle,None,None,Clock,None,None,None,1,1,0,1,1,0,1,0,1,0,6
